"","V1","age","income","children","credit_history","overdue_payments","active_loans","years_in_job","employment_type","owns_property","assets_value","other_loans","education","city","marital_status","support_indicator","credit_risk"
"1960",1959,42,37533,3,"dobra","0",2,6,"stała","nie",167601,0,"średnie","średnie","M",0.720837622654538,0
"1961",1960,39,22223,0,"dobra","0",0,12,"określona","nie",42062,0,"podstawowe","małe","S",0.465697736893914,0
"1962",1961,42,22444,0,"dobra","0",0,14,"stała","nie",0,0,"średnie","średnie","M",0.58174861820075,0
"1963",1962,45,12072,2,"dobra","0",4,6,"samozatrudnienie","tak",94215,1,"wyższe","średnie","S",0.656751504584817,0
"1964",1963,46,13426,0,"dobra","1",1,7,"stała","tak",71238,0,"średnie","duże","S",0.561792122682854,0
"1965",1964,45,14580,0,"brak","0",1,11,"stała","tak",0,0,"średnie","duże","M",0.761336252446483,0
"1966",1965,40,22544,2,"dobra","0",1,11,"stała","tak",130281,0,"średnie","małe","S",0.46208594763517,0
"1967",1966,38,22901,1,"brak","1",0,10,"stała","nie",0,0,"średnie","małe","M",0.691974033560971,0
"1968",1967,38,40000,0,"brak","0",1,10,"samozatrudnienie","tak",46020,0,"średnie","średnie","S",0.658020614318525,0
"1969",1968,38,26702,0,"dobra","0",2,13,"stała","nie",138199,0,"podstawowe","średnie","M",0.890064024076223,0
"1970",1969,51,0,3,"dobra","0",0,15,"brak","tak",69499,1,"średnie","średnie","S",0.173452707494293,0
"1971",1970,45,25117,1,"brak","0",2,7,"brak","nie",0,1,"średnie","małe","S",0.742219053066226,0
"1972",1971,18,10667,2,"brak","0",2,11,"samozatrudnienie","nie",0,0,"średnie","średnie","D",0.510983574198365,0
"1973",1972,46,13588,0,"brak","0",3,7,"brak","tak",47813,1,"średnie","średnie","M",0.0288839768796183,0
"1974",1973,41,0,0,"brak","0",1,0,"samozatrudnienie","tak",63511,0,"wyższe","średnie","M",0.951936574820966,0
"1975",1974,39,15808,0,"brak","0",0,5,"określona","tak",161676,1,"podstawowe","małe","S",0.557020047647156,0
"1976",1975,36,11074,1,"dobra","0",0,18,"samozatrudnienie","tak",51724,0,"podstawowe","średnie","M",0.126101289461897,0
"1977",1976,51,24385,0,"dobra","0",1,15,"stała","nie",110975,1,"podstawowe","małe","D",0.692380297335115,0
"1978",1977,49,10879,1,"brak","0",1,0,"określona","nie",31268,0,"średnie","duże","M",0.5325240394674,0
"1979",1978,32,26326,2,"brak","0",0,6,"stała","tak",102132,1,"średnie","średnie","M",0.076908189008595,0
"1980",1979,44,0,2,"brak","0",0,9,"samozatrudnienie","nie",168796,0,"średnie","małe","S",0.411340314208614,0
"1981",1980,30,11331,0,"brak","0",3,10,"samozatrudnienie","tak",0,1,"wyższe","duże","M",0.497179327372346,0
"1982",1981,26,19105,2,"dobra","0",3,7,"stała","nie",128454,0,"średnie","średnie","S",0.955233462683565,0
"1983",1982,33,6237,1,"brak","0",0,13,"określona","tak",96671,1,"podstawowe","duże","M",0.641995917883223,0
"1984",1983,48,18949,0,"dobra","1",3,17,"określona","tak",23847,1,"średnie","średnie","S",0.637665963477632,0
"1985",1984,49,30374,0,"dobra","1",1,15,"stała","nie",67250,0,"średnie","małe","S",0.908250659857634,0
"1986",1985,45,0,1,"brak","0",2,7,"stała","tak",89376,0,"średnie","duże","S",0.0207215435469063,0
"1987",1986,47,0,0,"dobra","0",1,3,"stała","tak",148689,0,"wyższe","małe","S",0.394828484226089,0
"1988",1987,45,34359,0,"dobra","0",0,13,"określona","nie",68438,0,"podstawowe","duże","M",0.467380135321286,0
"1989",1988,33,40000,0,"brak","0",1,2,"określona","tak",120540,0,"wyższe","duże","S",0.633836650293171,0
"1990",1989,44,40000,0,"dobra","0",1,13,"stała","tak",48560,1,"średnie","duże","D",0.926406222296539,0
"1991",1990,48,16962,4,"brak","0",2,17,"określona","tak",26478,0,"podstawowe","średnie","S",0.0314133592608885,0
"1992",1991,47,10662,2,"brak","0",0,12,"samozatrudnienie","tak",14047,1,"wyższe","duże","S",0.0436785676616527,0
"1993",1992,51,17978,1,"brak","0",1,4,"samozatrudnienie","tak",36349,0,"średnie","duże","S",0.380363865319797,0
"1994",1993,47,13718,3,"brak","0",1,5,"określona","nie",0,0,"podstawowe","średnie","M",0.660233200931608,0
"1995",1994,43,0,1,"dobra","1",4,10,"określona","tak",0,0,"podstawowe","małe","S",0.202913181072287,0
"1996",1995,50,12202,2,"brak","2",0,18,"samozatrudnienie","nie",10000,0,"średnie","małe","M",0.566833559936101,0
"1997",1996,39,21238,0,"brak","0",3,10,"stała","nie",0,1,"wyższe","małe","S",0.13925544033776,0
"1998",1997,31,33490,1,"brak","1",2,4,"stała","nie",0,0,"podstawowe","średnie","D",0.335177258770521,0
"1999",1998,38,20944,0,"dobra","0",0,9,"stała","tak",0,0,"wyższe","średnie","S",0.989311957011089,0
"2000",1999,32,13723,0,"brak","0",2,20,"stała","nie",0,0,"podstawowe","małe","S",0.261734442391249,0
"2001",2000,33,39632,0,"dobra","0",0,2,"stała","tak",16767,0,"podstawowe","średnie","S",0.739084377572664,0
"2002",2001,38,8608,0,"brak","0",2,16,"określona","nie",184262,0,"średnie","małe","S",0.712563706775358,0
"2003",2002,32,18696,0,"dobra","0",0,8,"samozatrudnienie","nie",177954,0,"średnie","małe","S",0.380823516292531,0
"2004",2003,36,21572,0,"brak","0",5,12,"stała","tak",52650,0,"średnie","małe","M",0.44633498127048,1
"2005",2004,21,22202,2,"dobra","0",1,14,"stała","nie",90147,1,"podstawowe","małe","M",0.802087541732838,0
"2006",2005,42,24106,0,"dobra","0",1,6,"stała","tak",0,0,"podstawowe","średnie","S",0.0600040445909563,0
"2007",2006,40,0,2,"dobra","2",3,15,"stała","tak",37601,0,"średnie","małe","S",0.750751225310621,0
"2008",2007,31,21639,1,"dobra","0",0,12,"stała","tak",18932,0,"średnie","średnie","S",0.550090018747334,0
"2009",2008,46,18324,1,"dobra","0",3,16,"stała","tak",0,0,"średnie","duże","S",0.921128073954465,0
"2010",2009,49,17965,0,"dobra","0",1,12,"stała","nie",39022,0,"podstawowe","duże","M",0.509996571731838,0
"2011",2010,23,0,3,"dobra","0",0,19,"stała","nie",0,0,"wyższe","małe","M",0.486284757563848,0
"2012",2011,32,0,0,"dobra","1",0,1,"określona","tak",167471,0,"średnie","średnie","M",0.887979294769509,0
"2013",2012,32,0,1,"dobra","1",2,13,"stała","tak",0,0,"wyższe","średnie","S",0.428658473250929,0
"2014",2013,30,33637,1,"brak","1",0,11,"określona","tak",58591,1,"średnie","małe","S",0.517837223306115,0
"2015",2014,48,22236,0,"dobra","1",2,4,"określona","nie",81316,0,"średnie","małe","M",0.695414864370142,0
"2016",2015,38,16972,0,"dobra","2",1,16,"stała","tak",5e+05,0,"średnie","średnie","M",0.306481181636629,0
"2017",2016,37,30007,0,"dobra","0",1,4,"określona","tak",0,0,"podstawowe","duże","M",0.795386873017366,0
"2018",2017,19,15310,3,"brak","0",0,13,"stała","nie",328912,0,"średnie","średnie","M",0.779022387785677,0
"2019",2018,46,30305,2,"dobra","0",2,8,"stała","nie",52473,1,"podstawowe","średnie","M",0.825946135555337,0
"2020",2019,27,24498,3,"dobra","0",1,21,"określona","tak",0,0,"podstawowe","średnie","S",0.976273758907912,0
"2021",2020,40,16347,0,"brak","1",5,13,"stała","nie",24193,0,"średnie","małe","M",0.87826789687271,1
"2022",2021,42,28690,0,"brak","0",2,13,"stała","tak",28964,1,"średnie","małe","S",0.661327454112093,0
"2023",2022,53,0,0,"dobra","0",5,18,"określona","nie",163431,0,"średnie","duże","M",0.21412277179241,1
"2024",2023,26,0,3,"brak","0",1,10,"brak","tak",155941,0,"wyższe","duże","M",0.545448962397096,0
"2025",2024,18,35705,0,"dobra","0",1,12,"określona","tak",63203,1,"średnie","średnie","S",0.171843726451664,0
"2026",2025,41,28159,0,"brak","0",2,3,"stała","tak",72427,0,"podstawowe","średnie","M",0.644965776013856,0
"2027",2026,58,12534,3,"brak","0",3,10,"stała","tak",76760,0,"średnie","małe","M",0.780857565036641,0
"2028",2027,52,40000,1,"dobra","0",1,10,"stała","tak",13498,0,"średnie","średnie","M",0.197306550281622,0
"2029",2028,42,10918,1,"brak","0",0,0,"stała","tak",0,0,"średnie","duże","M",0.0611894520966519,0
"2030",2029,35,35405,0,"dobra","2",0,12,"samozatrudnienie","tak",0,1,"podstawowe","małe","M",0.0033547423812277,0
"2031",2030,48,27327,0,"brak","0",2,16,"stała","nie",145285,0,"średnie","średnie","S",0.967338273426801,0
"2032",2031,30,12245,3,"dobra","0",1,14,"określona","tak",87904,0,"średnie","duże","S",0.227716150800899,0
"2033",2032,44,20699,1,"brak","1",0,16,"określona","tak",25039,0,"podstawowe","średnie","M",0.582075347744811,0
"2034",2033,45,21175,0,"brak","1",1,13,"stała","nie",84624,1,"podstawowe","średnie","S",0.272973592735055,0
"2035",2034,50,40000,0,"dobra","2",2,10,"samozatrudnienie","nie",68858,1,"wyższe","średnie","M",0.496356322000193,0
"2036",2035,67,0,0,"brak","2",2,0,"określona","nie",56771,0,"podstawowe","duże","S",0.136632071136178,0
"2037",2036,43,19322,1,"dobra","0",3,5,"stała","tak",140549,0,"średnie","duże","S",0.470774435674194,0
"2038",2037,34,6849,0,"dobra","0",1,10,"określona","nie",41891,1,"średnie","średnie","M",0.937973352534814,0
"2039",2038,39,40000,1,"brak","1",2,7,"samozatrudnienie","nie",64908,0,"wyższe","średnie","M",0.956190187583916,0
"2040",2039,22,12897,1,"brak","1",3,5,"określona","tak",37263,0,"podstawowe","duże","S",0.419834257047774,0
"2041",2040,33,0,2,"dobra","1",2,23,"określona","tak",88408,1,"podstawowe","średnie","M",0.650051241092738,0
"2042",2041,35,0,0,"dobra","0",2,17,"określona","nie",25308,0,"średnie","małe","M",0.64050770431975,0
"2043",2042,34,20973,2,"brak","1",1,20,"określona","nie",47062,0,"wyższe","małe","M",0.638045308785407,0
"2044",2043,41,33022,1,"brak","1",1,7,"stała","nie",0,1,"średnie","średnie","M",0.534999024216207,0
"2045",2044,31,40000,0,"dobra","1",1,9,"samozatrudnienie","tak",0,0,"średnie","małe","M",0.434182121239349,0
"2046",2045,51,0,4,"dobra","0",6,8,"brak","tak",0,1,"średnie","średnie","M",0.176155085789428,1
"2047",2046,40,30562,0,"dobra","0",3,0,"określona","nie",270055,0,"średnie","małe","M",0.574687386873947,0
"2048",2047,39,25963,1,"brak","2",1,12,"samozatrudnienie","tak",0,1,"średnie","duże","S",0.0317404026352378,0
"2049",2048,36,36635,0,"brak","0",3,7,"samozatrudnienie","nie",108659,1,"średnie","średnie","S",0.929174990876179,0
"2050",2049,41,17475,1,"brak","0",4,7,"stała","nie",0,0,"wyższe","małe","M",0.939971118108658,0
"2051",2050,48,37710,1,"dobra","0",1,6,"stała","nie",56910,0,"podstawowe","średnie","S",0.958150042069283,0
"2052",2051,31,38378,0,"brak","0",1,9,"określona","nie",29209,0,"podstawowe","średnie","S",0.0658960197772542,0
"2053",2052,33,37845,1,"dobra","0",2,13,"brak","nie",26488,0,"wyższe","średnie","D",0.380686487510565,0
"2054",2053,36,15834,1,"brak","1",0,5,"określona","nie",31354,0,"średnie","duże","M",0.705184838639271,0
"2055",2054,26,0,2,"dobra","0",2,8,"określona","nie",0,1,"średnie","średnie","M",0.234829648748836,0
"2056",2055,31,24828,0,"dobra","0",1,8,"stała","tak",51872,0,"średnie","małe","M",0.809760335352172,0
"2057",2056,35,11098,0,"dobra","0",1,9,"określona","tak",0,0,"wyższe","małe","M",0.236424908758774,0
"2058",2057,48,0,1,"dobra","0",1,5,"określona","tak",51573,1,"wyższe","małe","M",0.0377757405139322,0
"2059",2058,42,21891,0,"dobra","1",1,12,"brak","nie",0,1,"podstawowe","średnie","S",0.317808248959694,0
"2060",2059,41,25386,1,"dobra","0",1,10,"stała","tak",0,1,"średnie","średnie","S",0.408159754373865,0
"2061",2060,48,16506,0,"dobra","1",2,8,"samozatrudnienie","nie",43338,0,"wyższe","małe","M",0.252799872519369,0
"2062",2061,38,11345,0,"dobra","1",3,12,"stała","tak",0,0,"podstawowe","średnie","S",0.531740741835568,0
"2063",2062,43,0,2,"dobra","0",2,9,"stała","nie",83748,0,"podstawowe","średnie","S",0.468200575163809,0
"2064",2063,38,0,2,"dobra","0",1,5,"stała","tak",0,0,"podstawowe","średnie","M",0.997836672259848,0
"2065",2064,42,0,1,"dobra","0",1,11,"samozatrudnienie","tak",162480,1,"średnie","duże","D",0.907875600048751,0
"2066",2065,34,23882,3,"dobra","0",3,10,"stała","nie",0,0,"średnie","duże","S",0.876089463363323,0
"2067",2066,18,0,2,"dobra","1",2,0,"stała","nie",39571,0,"średnie","średnie","M",0.08142480826209,0
"2068",2067,38,18610,1,"dobra","0",4,14,"stała","nie",33089,0,"średnie","małe","D",0.316016177599155,0
"2069",2068,54,0,4,"dobra","0",2,3,"samozatrudnienie","nie",0,0,"średnie","duże","M",0.418679460547462,0
"2070",2069,49,40000,1,"dobra","0",1,10,"stała","nie",109536,0,"średnie","małe","S",0.693315456251725,0
"2071",2070,49,0,1,"brak","0",1,8,"stała","nie",81405,0,"średnie","średnie","M",0.95469334775517,0
"2072",2071,52,33016,0,"dobra","2",0,10,"stała","tak",47203,0,"średnie","małe","S",0.878916656733992,0
"2073",2072,40,0,3,"brak","0",0,7,"określona","nie",231773,0,"wyższe","średnie","M",0.435636380049604,0
"2074",2073,41,0,0,"dobra","1",1,11,"brak","nie",54028,1,"średnie","duże","S",0.0097836957051934,0
"2075",2074,33,13064,0,"dobra","0",3,16,"określona","tak",39542,0,"średnie","małe","S",0.696204798528645,0
"2076",2075,36,27651,0,"dobra","0",0,7,"brak","nie",0,1,"podstawowe","małe","S",0.778086000941392,0
"2077",2076,46,21906,0,"brak","0",2,8,"samozatrudnienie","nie",40587,0,"średnie","małe","S",0.901771038567768,0
"2078",2077,52,27444,0,"dobra","2",2,6,"stała","nie",20192,0,"wyższe","małe","M",0.063887076895134,0
"2079",2078,38,40000,2,"brak","0",2,11,"samozatrudnienie","tak",0,1,"średnie","średnie","M",0.781228137256332,0
"2080",2079,35,31666,1,"brak","0",2,8,"stała","nie",111774,1,"podstawowe","duże","S",0.276363997380796,0
"2081",2080,40,40000,0,"brak","0",1,10,"określona","nie",64200,0,"podstawowe","średnie","S",0.898683680269772,0
"2082",2081,46,23094,2,"brak","0",3,4,"określona","tak",67208,0,"średnie","małe","M",0.545927958627735,0
"2083",2082,25,0,1,"dobra","0",1,10,"samozatrudnienie","nie",23706,0,"podstawowe","średnie","M",0.23967821885045,0
"2084",2083,18,21398,1,"dobra","0",2,1,"samozatrudnienie","tak",64180,1,"podstawowe","średnie","M",0.960997582442735,0
"2085",2084,34,14729,0,"brak","0",1,12,"stała","tak",0,0,"podstawowe","średnie","M",0.977493355290068,0
"2086",2085,27,40000,3,"brak","0",2,6,"samozatrudnienie","nie",38976,0,"średnie","średnie","M",0.924960935818384,0
"2087",2086,34,32702,0,"dobra","0",2,7,"stała","tak",23431,0,"średnie","średnie","M",0.499675791516243,0
"2088",2087,38,28574,0,"brak","1",2,10,"brak","nie",0,0,"średnie","małe","S",0.0801512183971163,0
"2089",2088,35,0,0,"brak","1",2,4,"brak","nie",59500,0,"podstawowe","duże","S",0.688798109723437,0
"2090",2089,54,8022,2,"brak","1",1,4,"określona","nie",57202,0,"wyższe","średnie","S",0.885018468200833,0
"2091",2090,43,29556,1,"dobra","1",3,21,"określona","nie",69355,0,"podstawowe","duże","M",0.764266272277041,0
"2092",2091,43,11437,0,"dobra","0",0,9,"brak","nie",38837,0,"podstawowe","małe","S",0.652997328529624,0
"2093",2092,46,21946,0,"dobra","1",2,14,"stała","nie",33221,0,"średnie","średnie","M",0.570353448486743,0
"2094",2093,28,18847,1,"dobra","0",2,6,"określona","tak",112012,1,"podstawowe","małe","S",0.957653238189936,0
"2095",2094,50,0,1,"brak","1",0,9,"stała","tak",74663,0,"średnie","duże","M",0.975827955193709,0
"2096",2095,39,24688,0,"dobra","0",3,6,"stała","tak",98101,0,"wyższe","średnie","D",0.646229886428314,0
"2097",2096,46,40000,2,"brak","0",1,16,"stała","nie",187018,0,"wyższe","małe","M",0.267082298041862,0
"2098",2097,29,16302,4,"brak","0",1,11,"samozatrudnienie","nie",54827,1,"średnie","średnie","M",0.432432785064025,0
"2099",2098,24,31399,0,"brak","1",0,8,"stała","tak",0,0,"średnie","średnie","S",0.194159246655396,0
"2100",2099,48,0,1,"brak","0",1,12,"określona","nie",29208,1,"średnie","duże","S",0.208306831334164,0
"2101",2100,43,9724,0,"brak","1",1,6,"stała","nie",32277,1,"podstawowe","małe","M",0.211675729276302,0
"2102",2101,30,13914,2,"brak","0",1,3,"stała","nie",37595,1,"wyższe","małe","S",0.0083328729809948,0
"2103",2102,31,20436,0,"brak","0",1,15,"samozatrudnienie","tak",48280,0,"średnie","małe","S",0.0037401885877655,0
"2104",2103,51,38412,0,"dobra","1",0,8,"określona","tak",127196,0,"wyższe","małe","M",0.801401661337706,0
"2105",2104,28,27774,2,"dobra","0",1,11,"samozatrudnienie","tak",0,0,"podstawowe","małe","M",0.460682967828864,0
"2106",2105,56,12286,2,"dobra","1",0,8,"określona","tak",0,1,"wyższe","małe","S",0.0296079150767035,0
"2107",2106,30,20534,0,"dobra","0",1,12,"stała","tak",79345,0,"wyższe","małe","M",0.830212426287449,0
"2108",2107,46,40000,0,"brak","0",2,0,"samozatrudnienie","nie",76090,0,"średnie","małe","S",0.459332082507081,0
"2109",2108,36,0,0,"brak","0",2,6,"stała","nie",56407,0,"średnie","średnie","M",0.386277980463003,0
"2110",2109,46,0,1,"brak","1",2,0,"samozatrudnienie","nie",113541,0,"średnie","małe","M",0.0287165260796263,0
"2111",2110,34,28165,2,"dobra","1",0,18,"stała","tak",81156,1,"średnie","duże","S",0.351620683487677,0
"2112",2111,38,0,1,"dobra","0",0,10,"określona","nie",5e+05,1,"średnie","małe","D",0.0158735152994673,0
"2113",2112,40,17534,1,"brak","0",2,8,"stała","nie",16716,0,"średnie","średnie","S",0.143478596947779,0
"2114",2113,29,28318,2,"brak","0",2,5,"stała","nie",0,0,"średnie","małe","D",0.50383886911474,0
"2115",2114,47,18686,1,"dobra","2",1,15,"brak","nie",16958,1,"średnie","małe","M",0.427600450819216,0
"2116",2115,34,0,1,"brak","0",0,18,"stała","nie",0,0,"średnie","małe","S",0.0692642538843391,0
"2117",2116,37,23976,1,"brak","0",1,11,"określona","tak",159676,0,"podstawowe","średnie","M",0.0411245440974813,0
"2118",2117,30,28028,3,"dobra","0",0,11,"stała","nie",0,0,"podstawowe","duże","S",0.646302315208793,0
"2119",2118,18,15069,0,"brak","1",5,11,"określona","nie",327309,0,"średnie","małe","M",0.186352105401778,1
"2120",2119,38,14608,0,"dobra","0",1,7,"stała","tak",25869,0,"średnie","duże","M",0.93507898106008,0
"2121",2120,64,0,0,"dobra","1",1,9,"samozatrudnienie","tak",77279,0,"średnie","małe","M",0.579800552531109,0
"2122",2121,47,21169,2,"brak","1",2,0,"stała","tak",63709,1,"średnie","małe","S",0.147792951844717,0
"2123",2122,39,25400,0,"dobra","0",1,4,"stała","tak",85126,1,"średnie","średnie","S",0.737828313863105,0
"2124",2123,37,18897,0,"dobra","0",1,11,"stała","nie",77274,0,"podstawowe","małe","D",0.777271012801504,0
"2125",2124,40,34522,4,"dobra","1",2,8,"stała","nie",111555,1,"wyższe","duże","S",0.622463306909062,0
"2126",2125,45,16254,3,"brak","0",2,15,"określona","nie",21123,0,"podstawowe","średnie","S",0.721815886694246,0
"2127",2126,28,20582,4,"dobra","0",2,4,"stała","tak",142889,0,"średnie","średnie","M",0.952655522544414,0
"2128",2127,51,32630,0,"dobra","1",0,15,"określona","nie",40140,1,"średnie","małe","D",0.194171606886798,0
"2129",2128,47,39596,3,"dobra","0",2,7,"określona","tak",0,0,"podstawowe","średnie","M",0.797415514270902,0
"2130",2129,47,16951,0,"dobra","0",1,6,"stała","nie",0,0,"wyższe","małe","S",0.416626207034576,0
"2131",2130,44,40000,0,"dobra","0",2,6,"stała","tak",0,1,"średnie","średnie","M",0.447156796318295,0
"2132",2131,40,25761,0,"dobra","0",1,6,"określona","tak",43757,1,"wyższe","średnie","D",0.624381782327231,0
"2133",2132,46,13076,1,"brak","0",1,13,"stała","tak",0,0,"średnie","małe","S",0.413621814402641,0
"2134",2133,45,26490,0,"dobra","0",2,7,"stała","tak",39978,0,"podstawowe","średnie","S",0.0495086380841404,0
"2135",2134,36,18187,1,"dobra","2",3,0,"określona","nie",110449,1,"średnie","średnie","M",0.0954659552077014,0
"2136",2135,34,27365,2,"dobra","0",0,11,"samozatrudnienie","nie",112206,0,"wyższe","małe","S",0.739750819843811,0
"2137",2136,41,21559,0,"dobra","1",1,11,"samozatrudnienie","nie",114973,0,"podstawowe","małe","M",0.1942826012976,0
"2138",2137,55,22859,0,"brak","0",2,9,"stała","nie",0,1,"średnie","małe","M",0.350784961661114,0
"2139",2138,27,13963,0,"brak","0",1,10,"stała","tak",13839,1,"podstawowe","małe","M",0.13422761112937,0
"2140",2139,25,36135,3,"brak","0",4,9,"brak","nie",59560,1,"wyższe","małe","M",0.475138034894571,0
