Unnamed: 0,V1,age,income,children,active_loans,years_in_job,assets_value,other_loans,support_indicator,credit_risk,overdue_payments_0,overdue_payments_1,overdue_payments_2,overdue_payments_3,overdue_payments_4,credit_history_brak,credit_history_dobra,employment_type_brak,employment_type_określona,employment_type_samozatrudnienie,employment_type_stała,owns_property_nie,owns_property_tak,education_podstawowe,education_wyższe,education_średnie,city_duże,city_małe,city_średnie,marital_status_D,marital_status_M,marital_status_S
3277,3276,51,18870,1,0,11,156467.0,0,0.0249675891322413,0,False,True,False,False,False,False,True,False,False,False,True,False,True,False,True,False,False,True,False,False,False,True
3278,3277,41,0,1,1,5,64106.0,0,0.678516146883149,0,True,False,False,False,False,True,False,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False
3279,3278,40,14551,1,3,15,0.0,0,0.344443032989822,0,False,False,True,False,False,False,True,False,False,True,False,True,False,False,False,True,False,True,False,False,True,False
3280,3279,45,22266,1,2,5,0.0,0,0.250861980352705,0,False,True,False,False,False,True,False,False,False,False,True,True,False,False,False,True,False,True,False,False,True,False
3281,3280,31,17772,3,1,8,18188.0,1,0.606491321077085,0,True,False,False,False,False,True,False,True,False,False,False,False,True,False,False,True,False,False,True,False,False,True
3282,3281,40,22925,2,1,15,42552.0,1,0.881994009608207,0,False,True,False,False,False,True,False,False,True,False,False,False,True,False,False,True,False,False,True,False,True,False
3283,3282,18,23406,0,1,12,18589.0,1,0.480720707398095,1,False,False,False,True,False,True,False,False,False,False,True,False,True,False,False,True,False,False,True,True,False,False
3284,3283,48,13658,2,3,6,0.0,1,0.864167524775383,0,True,False,False,False,False,False,True,False,True,False,False,False,True,False,False,True,False,True,False,False,True,False
3285,3284,24,18045,0,1,10,173752.0,0,0.918847842123003,0,True,False,False,False,False,True,False,False,False,False,True,True,False,False,False,True,False,False,True,False,True,False
3286,3285,55,22895,1,0,10,128937.0,0,0.941042594915415,0,True,False,False,False,False,False,True,False,True,False,False,True,False,True,False,False,False,True,False,False,False,True
3287,3286,36,39821,3,0,18,42617.0,0,0.390584943050566,0,True,False,False,False,False,True,False,False,False,True,False,True,False,True,False,False,False,False,True,True,False,False
3288,3287,37,0,0,1,14,0.0,1,0.556255603482585,0,True,False,False,False,False,True,False,False,False,False,True,False,True,True,False,False,False,False,True,False,False,True
3289,3288,33,15820,2,0,13,69390.0,1,0.0215557043485569,0,False,True,False,False,False,True,False,False,False,False,True,False,True,False,False,True,True,False,False,False,False,True
3290,3289,37,26889,2,2,5,95611.0,0,0.755889274646332,0,True,False,False,False,False,False,True,True,False,False,False,True,False,True,False,False,True,False,False,True,False,False
3291,3290,54,40000,1,3,5,50900.0,0,0.890838724971608,0,True,False,False,False,False,False,True,False,False,False,True,True,False,False,True,False,False,True,False,False,False,True
3292,3291,18,34834,0,2,6,64267.0,1,0.244154234363346,0,True,False,False,False,False,False,True,False,True,False,False,False,True,True,False,False,False,True,False,False,False,True
3293,3292,52,28962,0,0,18,95546.0,0,0.988780610376523,0,True,False,False,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,True,False
3294,3293,43,0,4,3,7,0.0,1,0.0831720044812811,0,False,True,False,False,False,True,False,False,False,True,False,False,True,False,True,False,False,False,True,False,True,False
3295,3294,27,40000,0,3,8,100549.0,1,0.288374240793794,0,False,True,False,False,False,True,False,False,False,False,True,False,True,False,True,False,True,False,False,False,False,True
3296,3295,29,37715,1,2,3,101813.0,1,0.707342730618435,0,True,False,False,False,False,False,True,False,False,False,True,True,False,False,True,False,False,True,False,False,False,True
3297,3296,56,29242,0,1,3,54259.0,0,0.594315353271634,0,False,True,False,False,False,True,False,False,False,False,True,False,True,False,True,False,False,False,True,False,False,True
3298,3297,30,37583,0,2,10,0.0,0,0.976736215375144,0,True,False,False,False,False,True,False,False,False,False,True,False,True,False,False,True,False,True,False,False,True,False
3299,3298,28,12825,2,2,15,0.0,0,0.779499634224955,0,True,False,False,False,False,False,True,False,False,False,True,True,False,False,False,True,False,True,False,False,False,True
3300,3299,51,10392,0,3,9,75631.0,0,0.278314513702382,0,True,False,False,False,False,True,False,False,False,False,True,False,True,False,True,False,False,False,True,False,False,True
3301,3300,43,23826,4,1,10,0.0,1,0.571550920989306,0,True,False,False,False,False,False,True,False,False,True,False,True,False,False,False,True,False,False,True,False,False,True
3302,3301,30,22795,1,3,18,117614.0,0,0.984770400314893,0,True,False,False,False,False,False,True,False,False,True,False,True,False,True,False,False,False,True,False,False,True,False
3303,3302,42,0,1,0,10,0.0,0,0.687923247312832,0,True,False,False,False,False,True,False,False,False,False,True,True,False,True,False,False,False,True,False,False,False,True
3304,3303,29,33287,0,0,9,0.0,1,0.307825821335666,0,False,True,False,False,False,False,True,False,False,False,True,True,False,False,False,True,False,True,False,False,False,True
3305,3304,51,8678,4,0,15,11823.0,1,0.219904375629391,0,True,False,False,False,False,True,False,False,True,False,False,True,False,True,False,False,False,True,False,False,True,False
3306,3305,50,16858,0,2,14,67968.0,0,0.539167695934577,0,False,True,False,False,False,True,False,False,True,False,False,False,True,False,True,False,True,False,False,False,False,True
3307,3306,45,17283,1,1,7,110651.0,0,0.426454187074611,0,True,False,False,False,False,True,False,False,True,False,False,False,True,False,False,True,False,True,False,False,True,False
3308,3307,43,9719,0,0,8,27767.0,0,0.588459799075365,0,True,False,False,False,False,True,False,True,False,False,False,False,True,False,False,True,False,True,False,False,True,False
3309,3308,57,40000,0,1,12,13380.0,1,0.159687592877665,0,True,False,False,False,False,False,True,False,True,False,False,True,False,False,False,True,False,False,True,False,False,True
3310,3309,39,0,1,0,11,37562.0,1,0.457148041244319,0,True,False,False,False,False,True,False,False,False,False,True,True,False,False,False,True,False,False,True,False,True,False
3311,3310,28,16413,1,2,17,0.0,0,0.0098836321141215,0,True,False,False,False,False,False,True,True,False,False,False,False,True,True,False,False,False,False,True,False,True,False
3312,3311,44,34682,0,2,8,39378.0,1,0.19600533988969,0,False,True,False,False,False,False,True,False,False,False,True,True,False,False,False,True,False,True,False,False,False,True
3313,3312,60,30425,0,2,13,23107.0,0,0.406403308977525,0,True,False,False,False,False,False,True,False,True,False,False,False,True,False,True,False,False,True,False,False,True,False
3314,3313,29,0,2,1,12,48027.0,1,0.995330873852339,0,True,False,False,False,False,False,True,False,False,True,False,True,False,False,False,True,False,False,True,False,False,True
3315,3314,36,30984,0,1,12,0.0,0,0.0960567101860916,0,True,False,False,False,False,True,False,False,False,False,True,True,False,True,False,False,False,False,True,False,True,False
3316,3315,44,25460,0,1,6,109206.0,1,0.0007451332385066,0,True,False,False,False,False,False,True,False,True,False,False,True,False,True,False,False,True,False,False,False,True,False
3317,3316,39,40000,0,1,9,243054.0,1,0.303162294686077,0,True,False,False,False,False,False,True,False,False,True,False,True,False,True,False,False,False,True,False,False,True,False
3318,3317,30,26956,0,1,9,48500.0,0,0.410502014971642,0,False,False,True,False,False,True,False,False,False,True,False,True,False,False,False,True,False,True,False,True,False,False
3319,3318,51,20524,0,1,16,49891.0,0,0.633446937297472,0,True,False,False,False,False,True,False,False,False,False,True,False,True,False,False,True,False,True,False,True,False,False
3320,3319,63,14353,0,4,8,47811.0,0,0.743057309126104,0,True,False,False,False,False,True,False,False,True,False,False,True,False,False,False,True,False,True,False,False,False,True
3321,3320,41,15182,1,4,9,0.0,0,0.374647663721249,0,False,True,False,False,False,False,True,False,False,False,True,True,False,True,False,False,False,True,False,False,False,True
3322,3321,30,14575,0,1,10,23093.0,1,0.891990586860781,0,True,False,False,False,False,True,False,False,False,False,True,False,True,False,False,True,False,True,False,False,False,True
3323,3322,24,40000,1,1,19,219765.0,1,0.204681900749209,0,True,False,False,False,False,True,False,False,False,False,True,True,False,False,True,False,False,False,True,True,False,False
3324,3323,42,22225,5,0,13,101512.0,0,0.756440495962104,0,True,False,False,False,False,False,True,False,True,False,False,False,True,True,False,False,False,False,True,False,False,True
3325,3324,51,29220,4,0,13,150525.0,0,0.608161039895375,0,True,False,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,True
3326,3325,44,40000,2,2,10,111846.0,1,0.690775813047616,0,False,True,False,False,False,True,False,True,False,False,False,False,True,False,True,False,True,False,False,False,False,True
3327,3326,39,6773,0,3,7,0.0,1,0.0142602592771942,0,True,False,False,False,False,False,True,False,False,True,False,True,False,False,False,True,True,False,False,False,True,False
3328,3327,34,0,0,1,15,83542.0,0,0.92796372822056,0,False,True,False,False,False,True,False,False,False,False,True,True,False,True,False,False,False,True,False,False,True,False
3329,3328,29,0,2,2,8,0.0,0,0.130998966868221,0,False,True,False,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,True,False,False
3330,3329,48,0,0,1,19,64095.0,0,0.109166732103712,0,True,False,False,False,False,True,False,False,False,False,True,True,False,False,True,False,True,False,False,False,True,False
3331,3330,49,14556,0,1,10,69885.0,0,0.58503209210099,0,True,False,False,False,False,False,True,False,False,False,True,False,True,False,False,True,False,False,True,False,False,True
3332,3331,24,15099,1,5,13,0.0,0,0.557580712146286,1,True,False,False,False,False,False,True,False,False,False,True,True,False,False,False,True,False,False,True,False,False,True
3333,3332,55,28125,0,1,10,56586.0,0,0.2565730133717,0,True,False,False,False,False,False,True,False,False,False,True,False,True,True,False,False,False,False,True,False,True,False
3334,3333,45,40000,2,1,23,104082.0,1,0.274679488863077,0,True,False,False,False,False,True,False,False,False,False,True,True,False,False,False,True,False,True,False,False,True,False
3335,3334,53,36375,2,0,4,0.0,0,0.633865825761759,0,True,False,False,False,False,True,False,False,False,False,True,False,True,True,False,False,True,False,False,False,False,True
3336,3335,26,0,2,1,8,29654.0,0,0.146344884457805,0,True,False,False,False,False,False,True,False,False,False,True,True,False,False,False,True,False,True,False,False,True,False
3337,3336,26,20010,2,0,5,150404.0,1,0.195299864157396,0,False,True,False,False,False,False,True,False,True,False,False,False,True,False,False,True,False,True,False,False,True,False
3338,3337,38,0,0,0,3,64236.0,0,0.268322473225905,0,False,True,False,False,False,False,True,False,False,False,True,False,True,False,False,True,False,False,True,False,True,False
3339,3338,45,14907,2,2,11,63036.0,1,0.998676317830365,0,True,False,False,False,False,True,False,True,False,False,False,False,True,True,False,False,True,False,False,False,False,True
3340,3339,57,17255,0,1,8,197360.0,1,0.769511070568821,0,True,False,False,False,False,False,True,False,True,False,False,False,True,False,False,True,False,False,True,False,False,True
3341,3340,47,7892,1,2,8,18952.0,1,0.0023297045756967,0,True,False,False,False,False,True,False,False,False,True,False,False,True,False,False,True,False,True,False,False,True,False
3342,3341,37,0,0,5,8,114606.0,0,0.0799001795848517,1,False,True,False,False,False,True,False,False,False,True,False,True,False,False,False,True,False,False,True,False,True,False
3343,3342,29,16644,2,2,10,21611.0,1,0.143230171278923,0,True,False,False,False,False,False,True,False,False,False,True,True,False,True,False,False,False,True,False,False,False,True
3344,3343,52,20177,4,0,2,16141.0,0,0.562691115661873,0,False,True,False,False,False,True,False,False,False,False,True,True,False,True,False,False,False,True,False,False,True,False
3345,3344,30,23526,0,0,4,53090.0,1,0.46606960302553,0,True,False,False,False,False,False,True,False,False,True,False,True,False,False,False,True,False,False,True,False,True,False
3346,3345,56,26402,0,3,3,203632.0,0,0.513539741061682,0,False,True,False,False,False,False,True,True,False,False,False,True,False,False,True,False,False,False,True,False,True,False
3347,3346,37,21862,0,2,10,42187.0,1,0.317547237400229,0,True,False,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False,True
3348,3347,55,16469,0,2,10,106986.0,0,0.153235326540802,0,True,False,False,False,False,False,True,True,False,False,False,True,False,False,False,True,False,True,False,False,False,True
3349,3348,46,0,0,3,10,38547.0,1,0.319924444656969,0,True,False,False,False,False,False,True,False,True,False,False,False,True,False,False,True,True,False,False,False,True,False
3350,3349,38,0,2,2,12,34142.0,1,0.86844215746177,0,True,False,False,False,False,False,True,False,False,False,True,False,True,False,False,True,False,True,False,True,False,False
3351,3350,34,13545,0,2,11,40327.0,0,0.503840916023821,0,True,False,False,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False,True,False,True,False
